"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","OrderEx","Gender","ProlificID","difficulty","attentionCheck","attCheck2Choice","attCheck2Text","dominantHand","Age","comments","responses","test_part","user_agent","success","choice","x_cord","y_cord","time_cord","first_movement_time","trajectory","trial_num","Left_option","Right_option","key_press","response"
"1891","","0","html-button-response","249","469715","0.0-13.57-0.57-4.57","First_First","Female","5a9b273089de8200013f0bca","3","To decide between options","","yes","Right handed","32","very long I started getting bored towards the end","","","","","","","","","","","","","","",""
"761.6999999992549","stim/3.png,stim/1.png","","cta-radio","250","470477","0.0-13.58-0.58-1.58","First_First","Female","5a9b273089de8200013f0bca","3","To decide between options","","yes","Right handed","32","very long I started getting bored towards the end","","trial","","","stim/1.png","927,953,1016,1091,1154,1191,1204,1209,1210,1211,1215,1218,1220,1220,1222,1226,1231,1233,1234","840,794,709,618,546,503,483,470,460,448,427,418,414,412,408,400,391,384,383","1710164245285,1710164245303,1710164245320,1710164245336,1710164245353,1710164245370,1710164245386,1710164245403,1710164245420,1710164245436,1710164245453,1710164245469,1710164245486,1710164245503,1710164245520,1710164245536,1710164245553,1710164245570,1710164245581","471272.5","hidden","58","stim/3.png","stim/1.png","",""
"null","","","html-keyboard-response","251","470587","0.0-13.58-0.58-2.58","First_First","Female","5a9b273089de8200013f0bca","3","To decide between options","","yes","Right handed","32","very long I started getting bored towards the end","","fixationMouse","","","","","","","","","","","","null",""
"2231","How much conflict did you experience in making this decision?:","","html-slider-response","252","473322","0.0-13.58-0.58-3.58","First_First","Female","5a9b273089de8200013f0bca","3","To decide between options","","yes","Right handed","32","very long I started getting bored towards the end","","Slider","","","","","","","","","58","","","","4109"
"2260","","0","html-button-response","253","475587","0.0-13.58-0.58-4.58","First_First","Female","5a9b273089de8200013f0bca","3","To decide between options","","yes","Right handed","32","very long I started getting bored towards the end","","","","","","","","","","","","","","",""
"769.5999999977648","stim/9.png,stim/6.png","","cta-radio","254","476357","0.0-13.59-0.59-1.59","First_First","Female","5a9b273089de8200013f0bca","3","To decide between options","","yes","Right handed","32","very long I started getting bored towards the end","","trial","","","stim/6.png","982,982,985,990,997,1006,1017,1025,1041,1061,1091,1126,1150,1165,1174,1179,1182,1182,1182,1182,1182,1183,1185,1187,1194,1206,1218,1228,1236,1238","847,842,825,800,766,718,670,631,589,566,544,521,505,492,478,461,442,426,416,415,414,413,410,404,392,374,353,332,317,314","1710164250925,1710164250936,1710164250953,1710164250970,1710164250986,1710164251003,1710164251020,1710164251036,1710164251053,1710164251069,1710164251086,1710164251103,1710164251119,1710164251136,1710164251153,1710164251169,1710164251186,1710164251203,1710164251219,1710164251236,1710164251253,1710164251325,1710164251336,1710164251353,1710164251369,1710164251386,1710164251403,1710164251419,1710164251436,1710164251453","476912.5","hidden","59","stim/9.png","stim/6.png","",""
"null","","","html-keyboard-response","255","476470","0.0-13.59-0.59-2.59","First_First","Female","5a9b273089de8200013f0bca","3","To decide between options","","yes","Right handed","32","very long I started getting bored towards the end","","fixationMouse","","","","","","","","","","","","null",""
"1505","How much conflict did you experience in making this decision?:","","html-slider-response","256","478482","0.0-13.59-0.59-3.59","First_First","Female","5a9b273089de8200013f0bca","3","To decide between options","","yes","Right handed","32","very long I started getting bored towards the end","","Slider","","","","","","","","","59","","","","2079"
"2027","","0","html-button-response","257","480515","0.0-13.59-0.59-4.59","First_First","Female","5a9b273089de8200013f0bca","3","To decide between options","","yes","Right handed","32","very long I started getting bored towards the end","","","","","","","","","","","","","","",""
"754.0999999977648","stim/1.png,stim/9.png","","cta-radio","258","481269","0.0-13.60-0.60-1.60","First_First","Female","5a9b273089de8200013f0bca","3","To decide between options","","yes","Right handed","32","very long I started getting bored towards the end","","trial","","","stim/9.png","938,941,948,961,975,988,995,992,980,974,976,993,1021,1062,1107,1144,1168,1187,1203,1220,1223,1225,1226,1229,1234,1237,1239","843,819,774,712,649,592,548,487,456,440,432,426,421,417,412,404,396,387,381,376,376,375,375,373,370,366,365","1710164255933,1710164255953,1710164255969,1710164255986,1710164256003,1710164256019,1710164256036,1710164256053,1710164256069,1710164256086,1710164256103,1710164256119,1710164256136,1710164256153,1710164256169,1710164256186,1710164256203,1710164256219,1710164256236,1710164256253,1710164256269,1710164256286,1710164256303,1710164256319,1710164256336,1710164256353,1710164256369","481920.3999999985","hidden","60","stim/1.png","stim/9.png","",""
